country1,country2,dist_squared
bol,eri,150589466.8201
bol,esh,58825218.4576
bol,esp,84290944.6201
bol,est,138201184.81
bol,eth,146514320.5761
bol,fin,138722226.2416
bol,fji,138887874.9049
bol,flk,16182839.3841
bol,fra,100770478.4025
bol,fro,104919868.4416
bol,fsm,221311442.3716
bol,gab,75779288.3169
bol,gbr,100170072.25
bol,geo,172290825.9216
bol,gha,61833688.6336
bol,gib,77826625.3636
bol,gin,41726173.7764
bol,gmb,43211165.1904
bol,gnb,43359459.3441
bol,gnq,76582451.2996
bol,grc,127698588.1444
bol,grd,10610133.5824
bol,grl,82629372.6049
bol,gtm,18039727.1824
bol,guy,7918314.6025
bol,hkg,374327304.0516
bol,hnd,15980086.2001
bol,hrv,118424670.9361
bol,hti,15426355.9696
bol,hun,124495161.9076
bol,idn,304619775.2896
bol,ind,263933815.6816
bol,irl,95077710.6084
bol,irn,188607099.5649
bol,irq,171433981.1584
bol,isl,96071166.5281
bol,isr,148343874.1225
bol,ita,110003388.0625
bol,jam,15610875.1236
bol,jor,150967665.8721
bol,jpn,273689377.4736
bol,kaz,243243949.8384
bol,ken,133955161.21
bol,kgz,238691685.1225
bol,khm,365125218.0625
bol,kir,172001388.9049
bol,kna,14495228.7076
bol,kor,298015657.3969
bol,kwt,179911251.61
bol,lao,362605380.84
bol,lbn,150614501.7001
bol,lbr,46362208.6404
bol,lby,104383615.2489
bol,lca,12159796.6681
bol,lka,268850131.2225
bol,lso,93215163.04
bol,ltu,137594542.2049
bol,lux,106607277.0064
bol,lva,136560258.81
bol,mac,375064808.2281
bol,mar,73729699.56
bol,mda,141037950.8836
bol,mdg,143223449.76
bol,mdv,244154062.6849
bol,mex,27481604.4441
bol,mhl,182385295.1001
bol,mkd,125588780.0896
bol,mli,54357000.1984
bol,mlt,109201246.0036
bol,mmr,337212255.9556
bol,mng,272567882.7369
bol,mnp,269083998.2884
bol,moz,105048355.4761
bol,mrt,47569436.6436
bol,msr,14080205.5696
bol,mus,164592221.4225
bol,mwi,116939135.5456
bol,mys,330460407.2449
bol,nam,78312765.3025
bol,ncl,160889437.0084
bol,ner,70815422.7361
bol,nfk,147768822.2404
bol,nga,68636916.8676
bol,nic,14114372.7481
bol,niu,112461570.9441
bol,nld,107397572.3584
bol,nor,120973821.4161
bol,npl,290287991.8656
bol,nru,187724525.5876
bol,nzl,115445784.4849
bol,omn,208686627.0801
bol,pak,247261787.1936
bol,pan,9581129.7156
bol,pcn,41742711.9396
bol,per,1157065.9489
bol,phl,362236436.9001
bol,plw,301647076.6401
bol,png,230724251.9521
bol,pol,130085430.25
bol,prk,295345878.4969
bol,prt,75453197.5044
bol,pry,2136976.1856
bol,pyf,73745499.7504
bol,qat,188702421.61
bol,rus,156712842.25
bol,rwa,117357355.5856
bol,sau,175615769.0401
bol,sdn,134855962.5625
bol,sen,43062337.5961
bol,sgp,328607706.4516
bol,shn,44189788.0516
bol,slb,195982080.4096
bol,sle,44249503.1209
bol,slv,16605299.0016
bol,smr,111511699.2081
bol,som,158470835.7904
bol,spm,50875979.9076
bol,stp,70758883.9489
bol,sur,8224391.5524
bol,svk,121859079.4404
bol,svn,116242251.6649
bol,swe,129531941.0641
bol,swz,101991416.8464
bol,syc,179641749.3025
bol,syr,152349155.2804
bol,tca,17960983.0416
bol,tcd,93811041.0721
bol,tgo,64856446.2225
bol,tha,352615161.8025
bol,tjk,230770734.4996
bol,tkl,125082750.7216
bol,tkm,205107940.1281
bol,ton,121913397.2736
bol,tto,9655934.76
bol,tun,102358949.9076
bol,tur,139252272.2704
bol,tuv,146748269.1609
bol,tza,135501938.6809
bol,uga,124864086.5476
bol,ukr,144800308.89
bol,ury,5627380.2841
bol,usa,40964608.1296
bol,uzb,228660669.5409
bol,vct,11508445.6081
bol,ven,9104763.1081
bol,vgb,15282548.3041
bol,vnm,369754056.4201
bol,vut,162972032.6025
bol,wlf,131204882.9809
bol,wsm,159622504.2724
bol,yem,164739278.6064
bol,zaf,75665641.96
bol,zmb,103922529.1776
bol,zwe,108050827.5625
bra,bra,1204198.9696
bra,brb,18619915.4064
bra,brn,294924637.1569
bra,btn,245000130.1504
bra,bwa,52923006.0324
bra,caf,59618473.69
bra,can,67098214.8225
bra,cck,206962174.9924
bra,che,90906499.5601
bra,chl,6712141.0084
bra,chn,310263564.49
bra,civ,31705232.9476
bra,cmr,48967665.3361
bra,cog,48497992.4025
bra,cok,126466218.3184
bra,col,19352344.7569
bra,com,90082497.7924
bra,cpv,24645763.8025
bra,cri,30507726.6244
bra,cub,41926661.0064
bra,cxr,231139418.6929
bra,cym,36954727.3216
bra,cyp,113462973.61
bra,cze,103133164.7025
bra,deu,96976407.4756
bra,dji,110404193.8756
bra,dma,21254589.4729
bra,dnk,108819738.9889
bra,dom,28207995.6544
bra,dza,72211415.1529
bra,ecu,18568170.4464
bra,egy,104637555.5625
bra,eri,105044050.81
bra,esh,44757973.2196
bra,esp,70388408.4484
bra,est,126941232.9124
bra,eth,99215146.0624
bra,fin,128052987.6025
bra,fji,176689492.8516
bra,flk,10751775.4201
bra,fra,88518178.7281
bra,fro,103213611.5481
bra,fsm,282078407.1361
bra,gab,43672933.1025
bra,gbr,90282492.9241
bra,geo,140333402.1376
bra,gha,35823816.09
bra,gib,62926142.76
bra,gin,24843645.2356
bra,gmb,27603990.6025
bra,gnb,26893143.9396
bra,gnq,45283747.6624
bra,grc,100721697.4404
bra,grd,18400410.7849
bra,grl,95502147.1504
bra,gtm,40840663.0489
bra,guy,12943589.1984
bra,hkg,326153486.4784
bra,hnd,37047673.4224
bra,hrv,99321953.2816
bra,hti,29729211.0025
bra,hun,105416833.2529
bra,idn,244749754.4704
bra,ind,208556633.4201
bra,irl,88330298.4964
bra,irn,149099484.9969
bra,irq,132720768.2025
bra,isl,99826874.9956
bra,isr,112976916.4836
bra,ita,89918185.5504
bra,jam,32077271.1424
bra,jor,114993237.7801
bra,jpn,344088031.1521
bra,kaz,209378295.4081
bra,ken,86358547.9849
bra,kgz,203958100.3321
bra,khm,280359191.8449
bra,kir,227654382.7684
bra,kna,23692556.25
bra,kor,337255227.5401
bra,kwt,136769750.4196
bra,lao,281653313.2009
bra,lbn,116050418.9289
bra,lbr,26230274.4025
bra,lby,79389347.4049
bra,lca,19904357.6449
bra,lka,197028104.6889
bra,lso,53184785.9841
bra,ltu,122132336.8225
bra,lux,93381492.8281
bra,lva,123294596.5161
bra,mac,323984160.1936
bra,mar,58755750.9529
bra,mda,118388544.4225
bra,mdg,92003010.9124
bra,mdv,175950939.6225
bra,mex,55348243.3296
bra,mhl,243469524.3201
bra,mkd,102001920.16
bra,mli,33923285.8969
bra,mlt,85071476.4964
bra,mmr,258768725.9641
bra,mng,270645929.7424
bra,mnp,339985288.9161
bra,moz,62072337.96
bra,mrt,32617691.2161
bra,msr,22921592.5225
bra,mus,109818872.3025
bra,mwi,71316673.8064
bra,mys,254103684.7969
bra,nam,41864135.0625
bra,ncl,190572779.1361
bra,ner,45112715.56
bra,nfk,171811799.29
bra,nga,40735285.0564
bra,nic,34368202.7536
bra,niu,150492292.3009
bra,nld,96252189.0724
bra,nor,113231093.8201
bra,npl,231604872.8449
bra,nru,241058228.6025
bra,nzl,129709321
bra,omn,156503853.0225
bra,pak,199416197.3904
bra,pan,25856106.3121
bra,pcn,69128249.6356
bra,per,11939650.9444
bra,phl,338430476.3904
bra,plw,332233007.1076
bra,png,258079084.2256
bra,pol,113822439.9376
bra,prk,330103113.1876
bra,prt,63292207.8096
bra,pry,1287430.6225
bra,pyf,110219132.1609
bra,qat,141139389.6441
bra,rus,139715946.0225
bra,rwa,73516219.7056
bra,sau,130062848.3401
bra,sdn,92933263.2361
bra,sen,28124884.8241
bra,sgp,256019520.3721
bra,shn,18975868.5769
bra,slb,235900724.0836
bra,sle,25865463.3561
bra,slv,38566459.8361
bra,smr,92605785.7761
bra,som,106280429.3776
bra,spm,61963188.5889
bra,stp,40121836.2724
bra,sur,11578911.7284
bra,svk,103876048.6416
bra,svn,97845926.7241
bra,swe,119599376.8225
bra,swz,59724302.4225
bra,syc,121812499.3969
bra,syr,117193182.3364
bra,tca,32128491.24
bra,tcd,60705290.6496
bra,tgo,38071738.2529
bra,tha,269287115.4009
bra,tjk,190081920.4804
bra,tkl,171022575.5536
bra,tkm,165668561.7129
bra,ton,157955880.8025
bra,tto,17084251.5561
bra,tun,80629265.1844
bra,tur,112164197.3776
bra,tuv,193392132.9025
bra,tza,86485536.0576
bra,uga,79785983.29
bra,ukr,124439379.4576
bra,ury,2458247.6944
bra,usa,59202406.3761
bra,uzb,191443474.4161
bra,vct,19239364.5129
bra,ven,19300381.9684
bra,vgb,25648451.2249
bra,vnm,295553861.2224
bra,vut,198086483.4624
bra,wlf,173831040.25
bra,wsm,200010023.4001
bra,yem,116203010.0625
bra,zaf,40387550.2144
bra,zmb,61261146.3025
bra,zwe,64273090.7025
brb,brb,60.9961
brb,brn,321819919.6356
brb,btn,208287242.2656
brb,bwa,103689008.5284
brb,caf,74524027.2529
brb,can,15129454.9156
brb,cck,305478037.0849
brb,che,52107175.3609
brb,chl,28275168.1536
brb,chn,199345878.6201
brb,civ,37918500.84
brb,cmr,62031060.9604
brb,cog,72084854.4784
brb,cok,133993126.2916
brb,col,3768606.8641
brb,com,136524735.9844
brb,cpv,15220375.7689
brb,cri,7222763.7504
brb,cub,7033157.0401
brb,cxr,338869190.56
brb,cym,5876648.6724
brb,cyp,89243730.6721
brb,cze,60324735.61
brb,deu,52780225
brb,dji,122669801.4096
brb,dma,96286.09
brb,dnk,59321112.0804
brb,dom,1545372.1969
brb,dza,45144020.3449
brb,ecu,6542903.5681
brb,egy,87860440.0921
brb,eri,110683445.1844
brb,esh,25664659.9609
brb,esp,38512946.5744
brb,est,71345220.4921
brb,eth,114322285.4656
brb,fin,71535734.0944
brb,fji,190764990.5329
brb,flk,52044825.9241
brb,fra,47366603.8756
brb,fro,46954015.29
brb,fsm,233834865.5556
brb,gab,59854360.6336
brb,gbr,46019399.7376
brb,geo,104259211.3476
brb,gha,43039110.5764
brb,gib,35623708.4736
brb,gin,23060260.4521
brb,gmb,21606692.89
brb,gnb,22789452.8689
brb,gnq,57516145.9236
brb,grc,73056679.1824
brb,grd,66090.1264
brb,grl,32699183.6224
brb,gtm,11160744.1929
brb,guy,522121.8564
brb,hkg,257257219.7776
brb,hnd,8927904.9616
brb,hrv,61809157.1344
brb,hti,2219891.4049
brb,hun,65575336.5796
brb,idn,336714426.0484
brb,ind,181368707.9824
brb,irl,41775539.56
brb,irn,120788672.3521
brb,irq,109890982.7521
brb,isl,40674929.7361
brb,isr,93146240.5129
brb,ita,57344119.3081
brb,jam,3684326.6916
brb,jor,95290982.1241
brb,jpn,202655723.9184
brb,kaz,152878881.9364
brb,ken,115529177.4025
brb,kgz,150097537.0449
brb,khm,282207744.9216
brb,kir,195757594.9956
brb,kna,327595.9696
brb,kor,206202707.2576
brb,kwt,119923086.8836
brb,lao,258020932.7809
brb,lbn,93533269.9876
brb,lbr,29195650.89
brb,lby,58204540.0561
brb,lca,32274.1225
brb,lka,225936672.8161
brb,lso,109222773.9409
brb,ltu,72358500.7044
brb,lux,51414205.9369
brb,lva,70863060.7204
brb,mac,256877871.3081
brb,mar,33536723.3881
brb,mda,78120673.1881
brb,mdg,150309561.6064
brb,mdv,210381390.5209
brb,mex,18271093.7809
brb,mhl,195470597.9664
brb,mkd,69126254.2084
brb,mli,31271246.8849
brb,mlt,60027010.2441
brb,mmr,248794784.6329
brb,mng,171963095.4409
brb,mnp,250387582.8496
brb,moz,118083864.8896
brb,mrt,22107111.3124
brb,msr,238710.4164
brb,mus,177373119.4225
brb,mwi,115094489.8041
brb,mys,298961044.4401
brb,nam,85598393.7636
brb,ncl,226891558.9264
brb,ner,44401565.9025
brb,nfk,219736448.7201
brb,nga,48205249
brb,nic,8404954.7569
brb,niu,158627475.6676
brb,nld,51037307.5216
brb,nor,58789022.76
brb,npl,199493590.6084
brb,nru,216593326.7521
brb,nzl,191525117.3476
brb,omn,148164400.3984
brb,pak,164182450.7569
brb,pan,4927556.4361
brb,pcn,76381656.9156
brb,per,11570134.2201
brb,phl,287246228.7556
brb,plw,298482289.6896
brb,png,292078695.8961
brb,pol,67747550.1921
brb,prk,201868968.9636
brb,prt,32598847.0116
brb,pry,18263315.0736
brb,pyf,109150465.2001
brb,qat,130851407.3409
brb,rus,85852269.9225
brb,rwa,100628584.7044
brb,sau,121228247.5369
brb,sdn,97099739.3664
brb,sen,20731174.9225
brb,sgp,309970883.8801
brb,shn,45631511.1121
brb,slb,246508212.3364
brb,sle,25853767.3156
brb,slv,10228675.1329
brb,smr,57473532.0769
brb,som,134198555.0481
brb,spm,14061675.0121
brb,stp,55501606.0036
brb,sur,879337.5529
brb,svk,63318145.8529
brb,svn,60049945.6561
brb,swe,65103758.3161
brb,swz,115185268.3536
brb,syc,165134836.2304
brb,syr,95150270.25
brb,tca,2361231.7569
brb,tcd,65122801.8169
brb,tgo,45156249.6256
brb,tha,266633628.3664
brb,tjk,148194589.1904
brb,tkl,160112580.6736
brb,tkm,130854381.5056
brb,ton,173442315.0625
brb,tto,118191.5641
brb,tun,54176371.4116
brb,tur,80028053.3056
brb,tuv,184855566.7456
brb,tza,124347254.2321
brb,uga,105000804.0601
brb,ukr,79306861.5936
brb,ury,28693377.8244
brb,usa,11434609.8801
brb,uzb,144577056.9604
brb,vct,30824.8249
brb,ven,713534.9841
brb,vgb,641088.4624
brb,vnm,253391638.1584
brb,vut,221411721.6081
brb,wlf,173784897.5625
brb,wsm,209785676.6404
brb,yem,122574126.5424
brb,zaf,95249987.3521
brb,zmb,103658666.0641
brb,zwe,110857945.7881
brn,brn,815.6736
brn,btn,13459946.6884
brn,bwa,103040161.7569
brn,caf,113994698.8489
brn,can,208450935.1089
brn,cck,7788341.3776
brn,che,119373761.1889
brn,chl,282283681.69
brn,chn,15181932.96
brn,civ,173100070.5625
brn,cmr,131492089
brn,cog,123972636.49
brn,cok,94601884.3225
brn,col,341947776.7489
brn,com,66381267.4009
brn,cpv,223457054.3104
brn,cri,300980514.4641
brn,cub,268457411.0089
brn,cxr,3969857.0025
brn,cym,282110318.8996
brn,cyp,79900357.69
brn,cze,106943726.6496
brn,deu,116899127.7601
brn,dji,62842719.4756
brn,dma,314928679.2129
brn,dnk,106763862.6756
brn,dom,301862478.1561
brn,dza,134716877.6976
brn,ecu,340336452.2041
brn,egy,83496647.5225
brn,eri,70230266.1225
brn,esh,180016425.6804
brn,esp,144374883.6721
brn,est,91329368.0896
brn,eth,70728100
brn,fin,90994047.2464
brn,fji,55018416.1536
brn,flk,218639695.0609
brn,fra,125873365.6489
brn,fro,123340570.5744
brn,fsm,22994038.9441
brn,gab,137762098.5841
brn,gbr,127141861.5184
brn,geo,64138154.4769
brn,gha,162307600
brn,gib,152136929.9844
brn,gin,205432022.41
brn,gmb,204766941.7024
brn,gnb,203274880.5025
brn,gnq,138490060.5124
brn,grc,95785564.7401
brn,grd,327857654.7856
brn,grl,150356153.5204
brn,gtm,271502403.9289
brn,guy,343163398.6089
brn,hkg,3729494.8161
brn,hnd,282081094.3729
brn,hrv,106436155.9041
brn,hti,299298650.0625
brn,hun,101104231.6036
brn,idn,2350732.9041
brn,ind,22782388.1481
brn,irl,133594992.3889
brn,irn,53535562.24
brn,irq,62542474.2244
brn,isl,133685625.0625
brn,isr,77476260.2436
brn,ita,113914209.7636
brn,jam,295025625.2161
brn,jor,75544953.5556
brn,jpn,18150837.7444
brn,kaz,32097776.9401
brn,ken,75934144.5604
brn,kgz,33594543.3664
brn,khm,1771640.8609
brn,kir,41938316.9604
brn,kna,307935111.6864
brn,kor,14634373.7401
brn,kwt,56515061.5225
brn,lao,3910466.7001
brn,lbn,76359459.7921
brn,lbr,192526447.6521
brn,lby,117072183.6001
brn,lca,319616805.5089
brn,lka,15140814.8544
brn,lso,100845780.84
brn,ltu,91137380.6281
brn,lux,119477141.9136
brn,lva,92340568.36
brn,mac,3746121.5401
brn,mar,157553457.1209
brn,mda,86905090.8441
brn,mdg,61603661.44
brn,mdv,21200959.8025
brn,mex,237686047.3849
brn,mhl,38755356.1444
brn,mkd,98768018.0041
brn,mli,180328640.8225
btn,egy,31921370.01
brn,mlt,112960335.7584
brn,mmr,5944234.0864
brn,mng,23466079.8724
brn,mnp,12643500.2929
brn,moz,90238220.3844
brn,mrt,197929726.5625
brn,msr,309978982.6884
brn,mus,47236067.1225
brn,mwi,84612218.2801
brn,mys,2209384.96
brn,nam,121764383.3961
brn,ncl,40541999.9076
brn,ner,152317312.0561
brn,nfk,46332798.5124
brn,nga,151751601.5625
brn,nic,289402019.7124
brn,niu,74687447.9961
brn,nld,119187220.9441
brn,nor,106598191.1296
brn,npl,16265492.3025
brn,nru,33722874.9796
brn,nzl,65344265.6164
brn,omn,40646617.7209
brn,pak,28874394.7801
brn,pan,317046513.64
brn,pcn,162836740.5625
brn,per,341883798.01
brn,phl,1593502.2756
brn,plw,4734671.3649
brn,png,15295373.4649
brn,pol,97068997.5696
brn,prk,15566733.5209
brn,prt,156645499.9561
brn,pry,311160780.0625
brn,pyf,115798475.3409
brn,qat,50605723.6129
brn,rus,76869406.9504
brn,rwa,89686582.09
brn,sau,57536472.6784
brn,sdn,82089760.9156
brn,sen,205946034.6724
brn,sgp,1690858.1089
brn,shn,180808900.1104
brn,slb,27459591.2361
brn,sle,198785748.7396
brn,slv,277503623.2336
brn,smr,112899975.1936
brn,som,59873239.3284
brn,spm,202339245.16
brn,stp,144921148.4224
brn,sur,338995483.9489
brn,svk,103702246.5649
brn,svn,108640179.7636
brn,swe,98676210.2881
brn,swz,93090271.7889
brn,syc,44884506.1681
brn,syr,75020023.1881
brn,tca,289718866.4769
brn,tcd,120597954.5241
brn,tgo,157628527.2004
brn,tha,3477889.3081
brn,tjk,35611653.0025
brn,tkl,68045671.0404
brn,tkm,46020756.4996
brn,ton,66290047.0969
brn,tto,333354929.1601
brn,tun,120704940.0964
brn,tur,86911243.6644
brn,tuv,53049954.9316
brn,tza,72362753.9569
brn,uga,84073311.7225
brn,ukr,84671282.89
brn,ury,274703774.1561
brn,usa,221046719.1696
brn,uzb,36930172.0804
brn,vct,323006442.8644
brn,ven,334672997.1649
brn,vgb,303836623.4281
brn,vnm,4170866.7529
brn,vut,40655671.3924
brn,wlf,61940362.8484
brn,wsm,43661699.29
brn,yem,60936133.9456
brn,zaf,119308215.2089
brn,zmb,96249049.6356
brn,zwe,91078392.25
btn,btn,6595.0641
btn,bwa,80675425.8025
btn,caf,62907740.4736
btn,can,144812583.1161
btn,cck,20437542.2241
btn,che,52733013.0625
btn,chl,325660642.4449
btn,chn,7910493.7536
btn,civ,102286118.5956
btn,cmr,74964254.0761
btn,cog,76041190.4256
btn,cok,170035080.0625
btn,col,259197764.1444
btn,com,44154031.5225
btn,cpv,130565130.7801
btn,cri,249809404.7296
btn,cub,205464702.7216
btn,cxr,20806278.7321
btn,cym,217104016.8025
btn,cyp,28702591.9504
btn,cze,44711956.89
btn,deu,51469576.0929
btn,dji,26655536.41
btn,dma,205608354.9025
btn,dnk,45303130.1776
btn,dom,208956854.5156
btn,dza,63322124.5504
btn,ecu,280441578.0321
btn,eri,29198784.8881
btn,esh,95980425.2416
btn,esp,69672742.8804
btn,est,36041892.1801
btn,eth,32641454.0929
btn,fin,35984641.6384
btn,fji,116886153.7321
btn,flk,263227261.5184
btn,fra,57295059.4225
btn,fro,58701187.1889
btn,fsm,56896094.7025
btn,gab,81792850.7236
btn,gbr,58535964.7744
btn,geo,18925197.0961
btn,gha,94706568.7929
btn,gib,75251634.5529
btn,gin,121460898.0649
btn,gmb,118500423.9241
btn,gnb,118438818.3616
btn,gnq,79768655.5689
btn,grc,37944614.4064
btn,grd,214879831.0884
btn,grl,86276418.0201
btn,gtm,235335542.4225
btn,guy,221627830.6089
btn,hkg,6387700.2121
btn,hnd,236868105.8704
btn,hrv,44197233.61
btn,hti,211791846.4249
btn,hun,40809099.24
btn,idn,17385063.8116
btn,ind,1527992.6544
btn,irl,63527435.5681
btn,irn,13826349.8244
btn,irq,19031668.0009
btn,isl,68128020.7609
btn,isr,27852534.0025
btn,ita,49133370.6304
btn,jam,218036527.9236
btn,jor,26742447.1161
btn,jpn,22792794.6724
btn,kaz,4385422.3396
btn,ken,42227772.9241
btn,kgz,4790626.5625
btn,khm,5657262.25
btn,kir,86387172.5809
btn,kna,202452488.8164
btn,kor,13255715.9056
btn,kwt,16560748.8601
btn,lao,2870855.8096
btn,lbn,26836958.5936
btn,lbr,114896317.8609
btn,lby,52358972.4025
btn,lca,208333716.4129
btn,lka,6353525.1844
btn,lso,83966250.1561
btn,ltu,35116409.3281
btn,lux,53002331.2729
btn,lva,36209463.8049
btn,mac,6099121.7296
btn,mar,79210000
btn,mda,31966698.2881
btn,mdg,47401848.01
btn,mdv,9748882.1824
btn,mex,216699597.3184
btn,mhl,77591962.4769
btn,mkd,39427599.1396
btn,mli,102271353.1849
btn,mlt,49130566.8624
btn,mmr,1867021.6321
btn,mng,7335701.4025
btn,mnp,34994559.9844
btn,moz,72896590.2025
btn,mrt,111404436.3289
btn,msr,203232395.5216
btn,mus,40250776.9225
btn,mwi,57711977.9856
btn,mys,8989203.24
btn,nam,91981526.49
btn,ncl,98605893.0025
btn,ner,82812002.0121
btn,nfk,108975643.9396
btn,nga,86865382.4256
btn,nic,243427084.6225
btn,niu,143200951.5556
btn,nld,53152848.36
btn,nor,46094051.3476
btn,npl,191476.2564
btn,nru,77100516.8761
btn,nzl,137962877.9776
btn,omn,9896812.6464
btn,pak,2990478.49
btn,pan,249993729.2161
btn,pcn,258139170.2241
btn,per,318015532.3401
btn,phl,12477920.4081
btn,plw,27201127.3209
btn,png,55132704.0196
btn,pol,38552550.2649
btn,prk,12672389.6289
btn,prt,78271001.4681
btn,pry,281723468.5444
btn,pyf,192941267.5089
btn,qat,14468666.2129
btn,rus,26724970.9444
btn,rwa,51408613.2004
btn,sau,18381198.5289
btn,sdn,36244975.3444
btn,sen,118654616.8369
btn,sgp,10796547.3561
btn,shn,128857460.3716
btn,slb,73973244.5929
btn,sle,117609036.3529
btn,slv,238604865.9856
btn,smr,48402492.6961
btn,som,30342580.7281
btn,spm,123026918.0625
btn,stp,86850843.5844
btn,sur,217372266.6025
btn,svk,42495014.1924
btn,svn,45626107.1841
btn,swe,40706824.4361
btn,swz,75264647.2704
btn,syc,26367506.1049
btn,syr,26120276.64
btn,tca,201783161.4016
btn,tcd,62486337.3289
btn,tgo,91065986.1225
btn,tha,3603732.7225
btn,tjk,5285217.0816
btn,tkl,127416460.6521
btn,tkm,9848989.6561
btn,ton,133555696.9569
btn,tto,218326038.7396
btn,tun,54029850.25
btn,tur,32174987.29
btn,tuv,108143152.6561
btn,tza,44057733.76
btn,uga,46226536.9801
btn,ukr,30748688.5225
btn,ury,279052347.6196
btn,usa,150081610.6084
btn,uzb,5838698.9956
btn,vct,210948318.8836
btn,ven,228075538.7089
btn,vgb,202133609.7169
btn,vnm,3192189.6889
btn,vut,96953562.25
btn,wlf,122961041.8884
btn,wsm,99118351.8724
btn,yem,23762017.6369
btn,zaf,103164852.1401
btn,zmb,66841906.9761
btn,zwe,65514616.6921
bwa,bwa,84937.2736
bwa,caf,11138172.0121
bwa,can,171135584.3344
bwa,cck,56668375.0656
bwa,che,67138358.44
bwa,chl,82697380.3161
bwa,chn,139074377.2804
bwa,civ,21701994.9316
bwa,cmr,12559014.5769
bwa,cog,6522303.0544
bwa,cok,221498628.8089
bwa,col,128637788.2596
bwa,com,5463251.7696
bwa,cpv,48251778.3225
bwa,cri,156012340.4401
bwa,cub,164630968.3396
bwa,cxr,72448185.7225
bwa,cym,158616392.49
bwa,cyp,45060609.7984
bwa,cze,70688746.6756
bwa,deu,75396920.2596
bwa,dji,19870376.0644
bwa,dma,109382941.4769
bwa,dnk,81712560.25
bwa,dom,130435357.8889
bwa,dza,52755817.4224
bwa,ecu,131335725.6324
bwa,egy,37524323.0041
bwa,eri,21884432.4864
bwa,esh,50993024.0836
bwa,esp,62021610.1444
bwa,est,87765044.89
bwa,eth,16117334.3296
bwa,fin,89261302.7524
bwa,fji,207538886.5641
bwa,flk,55717416.6481
bwa,fra,72637438.0176
bwa,fro,101757454.5001
bwa,fsm,212949519.9841
bwa,gab,10987037.2089
bwa,gbr,78536284.6849
bwa,geo,58519287.0441
bwa,gha,19403760.7009
bwa,gib,56712496.7929
bwa,gin,34949024.5329
bwa,gmb,39446438.8096
bwa,gnb,36970534.5156
bwa,gnq,13489239.4729
bwa,grc,48828650.0625
bwa,grd,106977028.4209
bwa,grl,141810943.2336
bwa,gtm,177775288.8976
bwa,guy,94840329.96
bwa,hkg,118066261.5889
bwa,hnd,168491043.7681
bwa,hrv,62670180.6025
bwa,hti,136250291.1169
bwa,hun,65137974.0561
bwa,idn,77565714.9796
bwa,ind,65411376.5529
bwa,irl,85174071.8404
bwa,irn,52428315.7476
bwa,irq,45639347.3761
bwa,isl,115081830.8644
bwa,isr,40896536.6016
bwa,ita,56910125.4544
bwa,jam,146153592.36
bwa,jor,40958336.0169
bwa,jpn,186910732.5409
bwa,kaz,84479076.5625
bwa,ken,8199918.6025
bwa,kgz,81532050.8401
bwa,khm,89677490.8324
bwa,kir,245130062.9569
bwa,kna,114050011.5364
bwa,kor,158635788.3049
bwa,kwt,41806828.2724
bwa,lao,91684838.0484
bwa,lbn,43590365.29
bwa,lbr,27760358.8161
bwa,lby,42776962.9681
bwa,lca,107326906.4169
bwa,lka,46557968.7556
bwa,lso,282439.1025
bwa,ltu,78164165.1025
bwa,lux,72312403.4689
bwa,lva,82714477.5625
bwa,mac,116864099.5369
bwa,mar,54803668.7025
bwa,mda,63857679.21
bwa,mdg,5388247.9876
bwa,mdv,36774400.3561
bwa,mex,206646087.5361
bwa,mhl,251353120.9744
bwa,mkd,55403161.4889
bwa,mli,30891475.1601
bwa,mlt,47000348.2624
bwa,mmr,79364579.3424
bwa,mng,129911896.4521
bwa,mnp,187640957.2041
bwa,moz,467787.6025
bwa,mrt,43411890.1129
bwa,msr,112450330.1476
bwa,mus,10765092.2404
bwa,mwi,2125676.5209
bwa,mys,76284328.1281
bwa,nam,866500.3396
bwa,ncl,176456951.3641
bwa,ner,24853714.6225
bwa,nfk,163845888.0529
bwa,nga,17978363.2081
bwa,nic,163985184.1489
bwa,niu,221095785.1041
bwa,nld,77820626.56
bwa,nor,90722005.5361
bwa,npl,74599496.41
bwa,nru,224340484
bwa,nzl,137402001.8596
